order_release_gid,order_release_xid,order_release_name,order_release_type_gid,is_template,order_base_gid,source_location_gid,dest_location_gid,early_pickup_date,late_pickup_date,early_delivery_date,late_delivery_date,fixed_itinerary_gid,assigned_itinerary_gid,fixed_sell_itinerary_gid,ship_unit_origin,total_weight,total_weight_uom_code,total_weight_base,total_volume,total_volume_uom_code,total_volume_base,total_packaging_unit_count,total_item_package_count,max_length,max_length_uom_code,max_length_base,max_width,max_width_uom_code,max_width_base,max_height,max_height_uom_code,max_height_base,plan_from_location_gid,plan_to_location_gid,assigned_sell_itinerary_gid,indicator,bulk_plan_gid,best_direct_cost_buy,best_dircost_buy_currency_gid,best_direct_cost_buy_base,best_direct_cost_sell,best_dircost_sell_currency_gid,best_direct_cost_sell_base,best_direct_rateoffer_gid_buy,best_direct_rateoffer_gid_sell,buy_general_ledger_gid,sell_general_ledger_gid,total_net_weight,total_net_weight_uom_code,total_net_weight_base,total_net_volume,total_net_volume_uom_code,total_net_volume_base,sell_bulk_plan_gid,total_ship_unit_count,load_point,unload_point,pickup_is_appt,delivery_is_appt,plan_from_load_point,plan_to_unload_point,user_defined1_icon_gid,user_defined2_icon_gid,user_defined3_icon_gid,user_defined4_icon_gid,user_defined5_icon_gid,external_system_id,payment_method_code_gid,inco_term_gid,term_location_text,planning_group_gid,time_window_emphasis_gid,is_known_shipper,dim_rate_factor_gid,release_method_gid,final_inco_term,final_text_location,inspection_number,inspection_schedule_date,inspection_date,survey_lay_can_date,loc_number,loc_issue_date,loc_received_date,loc_latest_shipping_date,loc_negotiated_days,loc_amount,loc_amount_currency_gid,loc_amount_base,loc_advising_number,loc_confirming_number,src_location_override_gid,dest_location_override_gid,plan_from_loc_override_gid,plan_to_loc_override_gid,secondary_t_weight,secondary_t_weight_uom_code,secondary_t_weight_base,secondary_t_volume,secondary_t_volume_uom_code,secondary_t_volume_base,rate_service_profile_gid,servprov_gid,servprov_profile_gid,transport_mode_gid,mode_profile_gid,equipment_group_gid,equipment_group_profile_gid,rate_offering_gid,rate_geo_gid,sell_rate_offering_gid,sell_rate_geo_gid,must_ship_direct,must_ship_thru_x_dock,must_ship_thru_pool,ship_with_group,primary_leg_source_loc_gid,prim_leg_src_loc_override_gid,port_of_load_location_gid,port_of_load_loc_override_gid,port_of_dis_location_gid,port_of_dis_loc_override_gid,primary_leg_dest_loc_gid,prim_leg_dest_override_loc_gid,import_license_required,import_license_issue_date,import_license_receive_date,import_license_expiration_date,import_license_number,loc_expiration_date,is_loc_required,inspection_required,unitization_condition_name,stuff_location_gid,destuff_location_gid,customer_unitization_request,default_stowage_mode,consolidation_type_gid,move_perspective_gid,quote_gid,commercial_payment_code_gid,is_loc_stale,ult_dest_country_code3_gid,template_type,bundling_type,is_consolidate_or_equipment,duty_paid,quote_option_number,partition_gid,total_declared_value,total_declared_value_gid,total_declared_value_base,buy_itinerary_profile_gid,sell_itinerary_profile_gid,buffer_type,sell_servprov_gid,sell_servprov_profile_gid,is_ignore_location_calendar,rate_service_gid,ship_unit_width,ship_unit_width_uom_code,ship_unit_width_base,ship_unit_length,ship_unit_length_uom_code,ship_unit_length_base,ship_unit_height,ship_unit_height_uom_code,ship_unit_height_base,ship_unit_diameter,ship_unit_diameter_uom_code,ship_unit_diameter_base,transport_handling_unit_gid,on_rt_execution,is_splittable,pickup_routing_sequence_gid,dropoff_routing_sequence_gid,latest_est_delivery_date,otm_version,priority,latest_est_pickup_date,marked_for_purge,pickup_rail_carrier,delivery_rail_carrier,equipment_type_gid,domain_name,insert_user,insert_date,update_user,update_date,rail_route_code_gid,em_phone_number,leg_consolidation_group_gid,is_pre_entered_pu,routing_constraint_gid,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute_number1,attribute_number2,attribute_number3,attribute_number4,attribute_number5,attribute_number6,attribute_number7,attribute_number8,attribute_number9,attribute_number10,attribute_date1,attribute_date2,attribute_date3,attribute_date4,attribute_date5,attribute_date6,attribute_date7,attribute_date8,attribute_date9,attribute_date10,attribute_currency1,attribute_currency1_gid,attribute_currency1_base,attribute_currency2,attribute_currency2_gid,attribute_currency2_base,attribute_currency3,attribute_currency3_gid,attribute_currency3_base,allocation_group_gid,earliest_est_pickup_date,job_name,load_date,attribute_date11,attribute_date12,attribute_date13,attribute_date14,attribute_date15,attribute_date16,attribute_date17,attribute_date18,attribute_date19,attribute_date20,attribute_number11,attribute_number12,attribute_number13,attribute_number14,attribute_number15,attribute_number16,attribute_number17,attribute_number18,attribute_number19,attribute_number20,early_sail_date,external_voyage_code,is_direct_voyage,is_topoff,late_sail_date,voyage_gid
RC3.0004292244-001,0004292244-001,,RC3.INBOUND_PO,N,RC3.0004292244,RC3.0001007586,RC3.4254CS03,2023-07-26 19:34:58,,2023-07-28 5:01:00,2023-07-29 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,50000.016,LB,50000.016,1586.805,CUFT,1586.805,,50000,,,,,,,,,,,RC3.42540001,,G,,,,,,,,,,RC3.538098,,50000.016,LB,50000.016,1586.805,CUFT,1586.805,,1,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4292244,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000000000010610,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-26 14:34:57,RC3.ADMIN,2023-07-26 14:35:04,,,,N,,,,,,,,,,,RC3.702440970N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004292382-001,0004292382-001,,RC3.INBOUND_PO,N,RC3.0004292382,RC3.0001010184,RC3.56006201,2023-07-26 20:25:23,,2023-08-10 5:01:00,2023-08-11 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,41500,LB,41500,1326.36,CUFT,1326.36,,40000,,,,,,,,,,,RC3.5600,,G,,,,,,,,,,RC3.538098,,40000,LB,40000,1266.36,CUFT,1266.36,,20,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4292382,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000007563295403,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-26 15:25:22,RC3.ADMIN,2023-07-26 15:25:29,,,,N,,,,,,,,,,,RC3.702441098N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004292385-001,0004292385-001,,RC3.INBOUND_PO,N,RC3.0004292385,RC3.0001010184,RC3.56006201,2023-07-26 20:25:33,,2023-08-11 5:01:00,2023-08-12 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,41500,LB,41500,1326.36,CUFT,1326.36,,40000,,,,,,,,,,,RC3.5600,,G,,,,,,,,,,RC3.538098,,40000,LB,40000,1266.36,CUFT,1266.36,,20,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4292385,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000007563295403,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-26 15:25:32,RC3.ADMIN,2023-07-26 15:25:39,,,,N,,,,,,,,,,,RC3.702441104N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004292415-001,0004292415-001,,RC3.INBOUND_PO,N,RC3.0004292415,RC3.0003041191,RC3.42530003,2023-07-26 20:34:05,,2023-07-31 5:01:00,2023-08-01 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,292500,LB,292500,364.8,CUFT,364.8,,288000,,,,,,,,,,,RC3.4253,,G,,,,,,,,,,RC3.538098,,288000,LB,288000,64.8,CUFT,64.8,,100,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4292415,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-26 15:34:03,RC3.ADMIN,2023-07-26 15:34:11,,,,N,,,,,,,,,,,RC3.702441157N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004292444-001,0004292444-001,,RC3.INBOUND_PO,N,RC3.0004292444,RC3.0003041191,RC3.42530003,2023-07-26 20:49:23,,2023-08-04 5:01:00,2023-08-05 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,292500,LB,292500,364.8,CUFT,364.8,,288000,,,,,,,,,,,RC3.4253,,G,,,,,,,,,,RC3.538098,,288000,LB,288000,64.8,CUFT,64.8,,100,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4292444,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-26 15:49:22,RC3.ADMIN,2023-07-26 15:49:29,,,,N,,,,,,,,,,,RC3.702441204N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004292453-001,0004292453-001,,RC3.INBOUND_PO,N,RC3.0004292453,RC3.0003045415,RC3.50060004,2023-07-26 20:52:20,,2023-08-10 5:01:00,2023-08-11 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,52936.002,LB,52936.002,63.042,CUFT,63.042,,52000,,,,,,,,,,,RC3.5006,,G,,,,,,,,,,RC3.538098,,51999.99,LB,51999.99,0.63,CUFT,0.63,,21,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4292453,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-26 15:52:19,RC3.ADMIN,2023-07-28 12:29:09,,,,N,,,,,,,,,,,RC3.702441236N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004292470,4292470,,RC3.INBOUND_STO,N,,RC3.4226,RC3.42370003,2023-08-30 5:01:00,2023-08-31 4:59:00,2023-08-30 5:01:00,2023-08-31 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,,41875,LB,41875,75.775,CUFT,75.775,,1,,,,,,,,,,,RC3.4237,,G,,,,,,,,,,RC3.538098,,40000,LB,40000,0.775,CUFT,0.775,,25,,,N,N,,,TENDERED,,,,,,COL,,,,,N,,CAG_LINE_AS_IS,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,RC3.CPU,RC3.NON_CPU,,,,,,,,,N,N,N,,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,DO NOT BUNDLE,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000007563295403,N,N,,,,6,1,,N,,,,RC3,RC3.SA_SI,2023-07-26 15:52:19,RC3.ADMIN,2023-07-26 15:52:24,,,,N,,,,,,,,,,,RC3.702441235N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004292527-001,0004292527-001,,RC3.INBOUND_PO,N,RC3.0004292527,RC3.0001012763,RC3.21010003,2023-07-26 20:25:04,,2023-08-30 4:01:00,2023-08-31 3:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,51.96,LB,51.96,0.085,CUFT,0.085,,50,,,,,,,,,,,RC3.2101,,G,,,,,,,,,,RC3.538098,,50,LB,50,0.001,CUFT,0.001,,1,,,N,N,,,TENDERED,,,,,,PPA,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4292527,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000006251042590,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-26 16:25:03,RC3.ADMIN,2023-07-26 16:25:10,,,,N,,,,,,,,,,,RC3.702441477N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004292559-001,0004292559-001,,RC3.INBOUND_PO,N,RC3.0004292559,RC3.0001012763,RC3.21010003,2023-07-26 20:31:27,,2023-10-18 4:01:00,2023-10-19 3:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,51.8,LB,51.8,0.121,CUFT,0.121,,50,,,,,,,,,,,RC3.2101,,G,,,,,,,,,,RC3.538098,,50,LB,50,0.001,CUFT,0.001,,1,,,N,N,,,TENDERED,,,,,,PPA,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4292559,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-26 16:31:26,RC3.ADMIN,2023-07-26 16:31:33,,,,N,,,,,,,,,,,RC3.702441510N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004292606,4292606,,RC3.INBOUND_STO,N,,RC3.4242,RC3.31500003,2023-08-07 5:01:00,2023-08-08 4:59:00,2023-08-07 5:01:00,2023-08-08 4:59:00,,RC3.USA_USA_TL_IM_LTL_POOL,,,40820,LB,40820,78.78,CUFT,78.78,,39000,,,,,,,,,,,RC3.3150,,W,RC3.20230726-0115,,,,,,,,,RC3.538098,,39000,LB,39000,0.78,CUFT,0.78,,26,,,N,N,,,ACCEPTED,,DELIVERED,,,,PPD,FOB,DESTINATION,,,N,,CAG_LINE_AS_IS,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.NON_CPU,,RC3.NON-RAIL,,,,,,,N,N,N,,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,DO NOT BUNDLE,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000006251042590,N,N,,,,6,1,,N,,,,RC3,RC3.SA_SI,2023-07-26 16:40:19,RC3.ADMIN,2023-08-02 16:37:43,,,,N,,,,,,,,,,,RC3.702441932N,CAG,,,ORDER_CREATE_SUCCESS,LFET,,,,,,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004292675,4292675,,RC3.INBOUND_STO,N,,RC3.5006,RC3.51500003,2023-08-01 5:01:00,2023-08-02 4:59:00,2023-08-02 5:01:00,2023-08-03 4:59:00,,,,,105.915,LB,105.915,0.203,CUFT,0.203,,3,,,,,,,,,,,RC3.5150,,W,,,,,,,,,,RC3.538098,,102.9,LB,102.9,0.002,CUFT,0.002,,3,,,N,N,,,,,,,,,COL,,,,,N,,CAG_LINE_AS_IS,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,RC3.CPU,RC3.NON_CPU,,,,,,,,,N,N,N,,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,DO NOT BUNDLE,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,,6,1,,N,,,,RC3,RC3.SA_SI,2023-07-26 17:10:22,RC3.ADMIN,2023-07-28 16:23:00,,,,N,,,,,,,,,,,,CAG,,,ORDER_CREATE_FAILURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004292691-001,0004292691-001,,RC3.INBOUND_PO,N,RC3.0004292691,RC3.0003055636,RC3.45610003,2023-07-26 23:13:03,,2023-09-08 4:01:00,2023-09-09 3:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,41925,LB,41925,645.015,CUFT,645.015,,41250,,,,,,,,,,,RC3.4561,,G,,,,,,,,,,RC3.538098,,41250,LB,41250,600.015,CUFT,600.015,,15,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4292691,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-26 17:13:02,RC3.ADMIN,2023-07-26 17:13:09,,,,N,,,,,,,,,,,RC3.702441690N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0011420023,11420023,,RC3.OUTBOUND_SO,N,,RC3.3875,RC3.0020028759_18245NW115AVENU_32615_USA,2022-12-29 5:01:00,2022-12-30 4:59:00,2022-12-30 5:01:00,2022-12-31 4:59:00,,RC3.USA_USA_TL_IM_LTL_POOL,,,2634.744,LB,2634.744,151.25,CUFT,151.25,,308,,,,,,,,,,,RC3.0020028753,,W,RC3.20221223-0005,,,,,,,,,RC3.504004,,2414.734,LB,2414.734,141.82,CUFT,141.82,,4,,,N,N,,,TENDERED,,DELIVERED,,,,COL,FOB,ORIGIN,,,N,,CAG_LINE_AS_IS,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.NON_CPU,,,,,,,,,N,N,N,114739851222,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000006251042590,N,N,,,,6,1,,N,,,,RC3,RC3.SA_SI,2022-12-22 20:16:01,RC3.ADMIN,2022-12-30 18:14:39,,,,N,,,,,,,,,,,RC3.702022416N,CAG,,,ORDER_CREATE_SUCCESS,WALM,,,,,,3.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0011420024,11420024,,RC3.CPU,N,,RC3.4226,RC3.0020041464_552188THAVENUE_53144_USA,2022-12-21 6:01:00,2022-12-22 5:59:00,,,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,,38931.417,LB,38931.417,2364.704,CUFT,2364.704,,3767,,,,,,,,,,,RC3.0020030031,,W,RC3.CPU_ORDERS_ALL_NO_SWG_5DAYS-20221215220053,,,,,,,,,RC3.504004,,36972.817,LB,36972.817,2280.764,CUFT,2280.764,,56,,,N,N,,,TENDERED,,DELIVERED,,,,COL,FOB,ORIGIN,,,N,,CAG_LINE_AS_IS,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,RC3.CPU,,,,,,,,,,N,N,N,,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,DO NOT BUNDLE,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,Y,,,,,,,,,,,,,,RC3.000000006251042590,N,N,,,,6,1,,N,,,,RC3,RC3.SA_SI,2022-12-15 21:55:04,RC3.ADMIN,2023-01-11 20:42:07,,,,N,,,,,,,,,,,RC3.702008022N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,27.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0011420037,11420037,,RC3.CPU,N,,RC3.3880,RC3.0020041685_6622CENTRALCIRC_48917_USA,2022-12-26 6:01:00,2022-12-27 5:59:00,,,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,,29494.744,LB,29494.744,1155.387,CUFT,1155.387,,2186,,,,,,,,,,,RC3.0020041685,,W,,,,,,,,,,RC3.504004,,27849.254,LB,27849.254,1084.866,CUFT,1084.866,,39,,,N,N,,,,,DELIVERED,,,,COL,FOB,ORIGIN,,,N,,CAG_LINE_AS_IS,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,RC3.CPU,,,,,,,,,,N,N,N,11420037,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,Y,,,,,,,,,,,,,,RC3.000000006251042590,N,N,,,,6,1,,N,,,,RC3,RC3.SA_SI,2022-12-16 20:04:02,RC3.ADMIN,2022-12-28 2:41:13,,,,N,,,,,,,,,,,,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,25.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
