client,vendor_account_number,country_key,name,name_2,name_3,name_4,city,district,po_box,po_box_postal_code,postal_code,region,sort_field,matchcode_search_term_1,matchcode_search_term_2,matchcode_search_term_3,title_anred,train_station,international_location_number_1,international_location_number_2,authorization_group,industry_key,international_location_number_check_digit,data_communication_line_num,data_medium_exchange_indicator,data_medium_exchange_instruction_key,record_created_on,object_created_by,isr_susbcriber_num,group_key,vendor_account_group,competitor,master_record_central_deletion_flag,physical_inventory_blocking_indicator,centrally_imposed_purchasing_block,language_text,vat_liability,one_time_account_indicator,alternative_payee_allowed_indicator,company_id,natural_person,function_that_will_be_blocked,birthdate_of_person_withholding_tax,last_review,vendor_qm_system,one_time_account_reference_account_group,po_box_city,plant,vendor_subrange_indicator,plant_level_indicator,factory_calendar_key,data_transfer_status,tax_jurisdiction,payment_block,standard_carrier_access_code,forwarding_agent_freight_group,transportation_zone,alternative_payee_indicator,service_agent_procedure_group,profession,shipment_details,external_manufacturer_code_name,uniform_resource_locator,representative_name,business_type,industry_type,change_authorization_status,changes_confirmation_status,last_change_confirmation_time,master_record_central_deletion_block,certification_validity_date,vendor_proof_of_delivery_relevant_indicator,master_record_account_number,carrier_confirmation_indicator,micro_company_indicator,liability_terms,business_purpose_completed_flag,industry_main_type,company_size,declaration_regimen_pis_or_cofins,currency,agency_location_code,payment_office,processor_group,subledger_acct_preprocessing_procedure,name_1_pson1,name_2_pson2,name_3_pson3,first_name,title_psotl,transportation_chain,staging_time_in_days,schedule_procedure,cross_docking_for_collective_numbering,global_dnb_code,global_dnb_name,is_quarantined,start_at,end_at
100,0001000174,US,JOPLIN SAW & SUPPLY CO INC, , , ,JOPLIN, , , ,64801-4312,MO,431405121,JOPLIN SAW & SUPPLY CO IN, ,JOPLIN, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001789, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2609706800, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:18.000000,""
100,0001000188,US,VISCOFAN USA, , , ,MONTGOMERY, , , ,36105-5506,AL,631196441,VISCOFAN USA, ,MONTGOMERY, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT CORE,ZKRD,0060000049, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2020-04-16 05:00:00.000000, , , , ,X,X, ,X,0110107400, , , ,361, , , , , , , ,EP_Proteins_Casings, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:45.000000,""
100,0001000194,US,GIESE SHEET METAL CO INC, , , ,DUBUQUE,DUBUQUE, , ,52001-2217,IA,420869875,GIESE SHEET METAL CO INC, ,DUBUQUE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD,0060001804, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1606103300, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:18.000000,""
100,0001000208,US,FREIGHT EXPRESS INC, , , ,HARRISBURG,DAUPHIN, , ,17104-1724,PA,NO TAX ID,FREIGHT EXPRESS INC, ,HARRISBURG, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3904315900, , , , , , , , , , , ,NEP_Transportation, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:10.000000,""
100,0001000213,US,RAILROAD PLANNING INC, , , ,AZLE,TARRANT, , ,76020-4135,TX,752842464,RAILROAD PLANNING INC, ,AZLE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4443901600, , , , , , , , , , , ,NEP_Transportation, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:30.000000,""
100,0001000214,US,THE RADIO GROUP, , , ,WATERLOO,BLACK HAWK,1540, ,50704,IA,420819113,THE RADIO GROUP, ,WATERLOO, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001820, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1601309600, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:36.000000,""
100,0001000228,US,LARRY SCHAAPMAN, , , ,QUINCY,GRANT, , ,98848-9684,WA,911293151,LARRY SCHAAPMAN, ,QUINCY, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001831, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4802500000, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:18.000000,""
100,0001000230,US,X-PER-TS PRINTWEAR INC, , , ,DE FOREST,DANE, , ,53532-1503,WI,391950619,X-PER-TS PRINTWEAR INC, ,DE FOREST, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001832, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,5002517790, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:36.000000,""
100,0001000232,US,FARMERS COOPERATIVE CO, , , ,FARNHAMVILLE,CALHOUN,35, ,50538-6712,IA,420243650,FARMERS COOPERATIVE CO, ,FARNHAMVILLE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT NICHE,ZKRD,0060001834, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1602523250, , , , , , , , , , , ,Growers, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:36.000000,""
100,0001000236,US,GRAM EQUIPMENT OF AMERICA INC, , , ,HAMILTON,MERCER, , ,08691,NJ,112109848,GRAM EQUIPMENT OF AMERICA, ,HAMILTON, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2019-01-04 06:00:00.000000,2016-09-12 05:00:00.000000, , , , ,X,X, ,X,3102125200, , , , , , , , , , , ,EP_MROC_MRO_MATERIAL CNTR, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:36.000000,""
100,0001000237,US,STEAMATIC OF WESTERN WISC INC, , , ,EAU CLAIRE,EAU CLAIRE, , ,54701-8325,WI,391872601,STEAMATIC OF WESTERN WISC, ,EAU CLAIRE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001839, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,5003502500, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:16.000000,""
100,0001000242,US,KLIKLOK CORPORATION,DBA KLIKLOK A SYNTEGON COMPANY, , ,DECATUR, , , ,30035-4023,GA,132513609,KLIKLOK CORPORATION,DBA KLIKLOK A SYNTEGON CO,DECATUR, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT CORE,ZKRD,0060001843, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2015-04-27 05:00:00.000000, , , , ,X,X, ,X,1108928310, , , , , , , , , , , ,EP_MROC_Capital, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:42.000000,""
100,0001000244,US,DIXIE CANNER CO, , , ,ATHENS, , , ,30601-2827,GA,580507600,DIXIE CANNER CO, ,ATHENS, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT NICHE,ZKRD,0060001845, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2011-12-01 06:00:00.000000, , , , ,X,X, ,X,1105900700, , , , , , , , , , , ,EP_SGA_RQI, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:38.000000,""
100,0001000250,US,PROCESSORS SERVICE LLP, , , ,VIDOR, ,1268,77670-1268,77662-8808,TX,331026659,PROCESSORS SERVICE LLP, ,VIDOR, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001851, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4436100000, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:14.000000,""
100,0001000253,US,PRO SIGN DESIGN & GRAPHICS, , , ,WATERLOO,BLACK HAWK, , ,50701-5719,IA,421273519,PRO SIGN DESIGN & GRAPHIC, ,WATERLOO, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001853, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1601309600, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:14.000000,""
100,0001000292,US,YSI INC, , , ,YELLOW SPRINGS,GREENE, , ,45387,OH,310526418,YSI INC, ,YELLOW SPRINGS, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001883, , , ,E, , , , , , ,2014-11-03 06:00:00.000000,2014-11-03 06:00:00.000000, , , , ,X,X, ,X,3605729500, , , , , , , , , , , ,EP_MROC_CAPITAL_EQUIPMENT VEND, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:18.000000,""
100,0001000305,US,ZACMI SALES & SERVICE, , , ,ANDERSON,MADISON, , ,46011,IN,201423106,ZACMI SALES & SERVICE, ,ANDERSON, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT NICHE,ZKRD,0060000669, , , ,E, , , , , , ,2015-01-14 06:00:00.000000,2015-01-14 06:00:00.000000, , , , ,X,X, ,X,1509500200, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:43.000000,""
100,0001000315,US,CAVERT WIRE COMPANY INC,ACE BAILING WIRE, , ,RURAL HALL, ,759128,21275-9128,27045-8934,NC,251057977,CAVERT WIRE COMPANY INC,ACE BAILING WIRE,RURAL HALL, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001902, , , ,E, , , , , , ,2010-04-01 05:00:00.000000,1900-01-01 06:00:00.000000, , ,BALTIMORE, ,X,X, ,X,3406723260, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:36.000000,""
100,0001000316,US,THE GOODYEAR TIRE & RUBBER COMPANY, , , ,AKRON,SUMMIT, , ,44316-0001,OH,NO TAX ID,THE GOODYEAR TIRE & RUBBE, ,AKRON, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001903, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3615300200, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:36.000000,""
100,0001000318,US,ZEELAND FARM SERVICES INC, , , ,ZEELAND,OTTAWA,290, ,49464-9501,MI,382089218,ZEELAND FARM SERVICES INC, ,ZEELAND, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001905, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2313960130, , , ,494, , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:09.000000,""
100,0001000322,US,MORTIMER PALLET INC, , , ,SMITHFIELD, , , ,84335-1929,UT,870674148,MORTIMER PALLET INC, ,SMITHFIELD, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001908, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2013-04-01 05:00:00.000000, , , , ,X,X, ,X,4500502900, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:34.000000,""
100,0001000346,US,INTEK INDUSTRIES INC, , , ,GERMANTOWN,WASHINGTON, , ,53022-6313,WI,391478219,INTEK INDUSTRIES INC, ,GERMANTOWN, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001932, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,5013117100, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:37.000000,""
100,0001000376,US,YOUR BUILDING CENTERS INC, , , ,ALTOONA,BLAIR,1230,16603-1230,16601-1909,PA,NO TAX ID,YOUR BUILDING CENTERS INC, ,ALTOONA, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001958, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3901300500, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:34.000000,""
100,0001000399,US,C & E SALES INC,MRO ONLY, , ,DAYTON, ,951576,44193,45459-4007,OH,310942711,C & E SALES INC,MRO ONLY,DAYTON, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT NICHE,ZKRD,0060001978, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2015-03-26 05:00:00.000000, , ,Cleveland, ,X,X, ,X,3611300000, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:13.000000,""
100,0001000417,US,HORMEL FOODS CORPORATION, , , ,AUSTIN, , , ,55912-3673,MN,NO TAX ID,HORMEL FOODS CORPORATION, ,AUSTIN, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT NICHE,ZKRD,0060001378, , , ,E, , , , , , ,2010-11-29 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2409900600, , , , , , , , , , , ,EP_Proteins_Pork, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:37.000000,""
100,0001000420,US,ACCOUNTING PRINCIPALS INC,DBA PARKER LYNCH, , ,JACKSONVILLE, , , ,32256,FL,593482208,ACCOUNTING PRINCIPALS INC,DBA PARKER LYNCH,JACKSONVILLE, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001993, , , ,E, , , , , , ,2016-01-07 06:00:00.000000,2016-08-18 05:00:00.000000, , , , ,X,X, ,X,1003106600, , , , , , , , , , , ,EP_SGA_Contingent Labor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:20.000000,""
100,0001000421,US,B LOEHR STAFFING INC, , , ,SAINT LOUIS,SAINT LOUIS, , ,63132-3028,MO,431087100,B LOEHR STAFFING INC, ,SAINT LOUIS, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001994, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2618909900, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:27.000000,""
100,0001000427,US,J2 PRINTING COMPANY, , , ,NORTH KANSAS CITY,CLAY, , ,64116-3926,MO,431164102,J2 PRINTING COMPANY, ,NORTH KANSAS CITY, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060001998, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2604709600, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:42.000000,""
100,0001000432,US,FW TRANSPORTATION, , , ,BURLESON,TARRANT, , ,76028-6645,TX,NO TAX ID,FW TRANSPORTATION, ,BURLESON, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4443900000, , , , , , , , , , , ,NEP_Transportation, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:18.000000,""
100,0001000443,US,OMEGA ENGINEERING INC, , , ,STAMFORD, ,4047,06907-0047,06907-2336,CT,NO TAX ID,OMEGA ENGINEERING INC, ,STAMFORD, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT NICHE,ZKRD,0060002010, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0700104800, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:21.000000,""
100,0001000444,US,ATLANTIC ULTRAVIOLET CORP, , , ,HAUPPAUGE, , , ,11788-2026,NY,112023907,ATLANTIC ULTRAVIOLET CORP, ,HAUPPAUGE, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT NICHE,ZKRD,0060000431, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2013-03-14 05:00:00.000000, , , , ,X,X, ,X,3310300000, , , , , , , , , , , ,EP_MROC_MRO_Material Only, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:23.000000,""
100,0001000450,US,G & H SERVICE CO, , , ,NORRISTOWN, ,190,19405-0190,19401-5116,PA,232074695,G & H SERVICE CO, ,NORRISTOWN, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060002015, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2013-04-30 05:00:00.000000, , ,BRIDGEPORT, ,X,X, ,X,3909127300, , , , , , , , , , , ,EP_MROC_Capital_Equipment Only, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:25.000000,""
100,0001000463,US,POHL SPRING WORKS INC, , , ,SPOKANE VALLEY,SPOKANE, , ,99212-1023,WA,916030961,POHL SPRING WORKS INC, ,SPOKANE VALLEY, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060002026, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4806300140, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:35.000000,""
100,0001000464,US,LUDINGTON AREA SCHOOLS,ATTN FOODSERVICE DIRECTOR, , ,LUDINGTON,MASON, , ,49431-1536,MI,NO TAX ID,LUDINGTON AREA SCHOOLS,ATTN FOODSERVICE DIRECTOR,LUDINGTON, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2310510700, , , , , , , , , , , ,NEP__Commodity Cheese, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:22.000000,""
100,0001000476,US,YORK SAW & KNIFE CO INC, , , ,YORK, ,733, ,17405,PA,231718032,YORK SAW & KNIFE CO INC, ,YORK, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD,0060000674, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2016-06-30 05:00:00.000000, , , , ,X,X, ,X,3913343000, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:13.000000,""
100,0001000477,US,M K F TECH SERVICE,MICHAEL K FINN DBA, , ,ROCKLIN,PLACER, , ,95765-4338,CA,593798668,M K F TECH SERVICE,MICHAEL K FINN DBA,ROCKLIN, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060002035, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0506160400, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:35.000000,""
100,0001000479,US,PECO INSPX, , , ,BURLINGAME, , , ,94010,CA,941342004,PECO INSPX, ,BURLINGAME, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD,0060000675, , , ,E, , , , , , ,2018-01-31 06:00:00.000000,2013-04-15 05:00:00.000000, , , , ,X,X, ,X,0508104400, , , ,940, , , , , , , ,EP_MROC_Capital, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:38.000000,""
100,0001000486,US,WHOS GOT THYME CATERING LLC, , , ,LONGMONT,BOULDER, , ,80501-6352,CO,841478762,WHOS GOT THYME CATERING L, ,LONGMONT, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060002041, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0601303500, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:41.000000,""
100,0001000487,HN,DISOL HONDURAS,DEL NORTE 100 METROS AL OESTE DEL, , ,SAN PEDRO SULA, , , ,12345,HN,NO TAX ID,DISOL HONDURAS,DEL NORTE 100 METROS AL O,SAN PEDRO SULA, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060002042, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2015-02-12 06:00:00.000000, , , , ,X,X, ,X, , , , , , , , , , , , ,NEP_SGA_Sales Trade Spend, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:25.000000,""
